epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,24947.6,0.60804,0.38173,0.96017,0.88905,0.87665,0.91031,0.76031,0.91098,0.54664,1.21777,0.00046977,0.00046977,0.00046977
96,25207.9,0.60647,0.37768,0.95984,0.89031,0.87626,0.91143,0.76107,0.91036,0.54669,1.21784,0.000455498,0.000455498,0.000455498
97,25463.1,0.60167,0.37653,0.95645,0.89014,0.87798,0.91145,0.76084,0.91013,0.54675,1.21812,0.000441359,0.000441359,0.000441359
98,25718.8,0.59981,0.37497,0.95686,0.89006,0.87543,0.9104,0.76095,0.90951,0.547,1.21809,0.000427358,0.000427358,0.000427358
99,25980.6,0.59563,0.3717,0.95392,0.89059,0.8745,0.91174,0.76158,0.90903,0.54713,1.21839,0.000413503,0.000413503,0.000413503
100,26242.1,0.59796,0.37412,0.95519,0.89057,0.87468,0.91196,0.76167,0.90829,0.5474,1.21824,0.000399798,0.000399798,0.000399798
101,26503.8,0.59931,0.37424,0.95514,0.88764,0.88159,0.91194,0.76122,0.90769,0.54772,1.21857,0.00038625,0.00038625,0.00038625
102,26764.5,0.59042,0.36622,0.95126,0.88759,0.88176,0.91187,0.76164,0.90732,0.54786,1.21899,0.000372865,0.000372865,0.000372865
103,27024.5,0.58969,0.36854,0.95065,0.88779,0.88238,0.9126,0.76204,0.90704,0.54774,1.21952,0.000359649,0.000359649,0.000359649
104,27280.9,0.58499,0.36482,0.94904,0.88825,0.88212,0.91248,0.76245,0.9065,0.5482,1.21969,0.000346607,0.000346607,0.000346607
105,27540.2,0.58918,0.3678,0.95055,0.88849,0.88177,0.9126,0.76348,0.90638,0.5482,1.22025,0.000333745,0.000333745,0.000333745
106,27798.1,0.58281,0.36438,0.94931,0.8889,0.88181,0.91257,0.76412,0.90618,0.54832,1.22063,0.000321069,0.000321069,0.000321069
107,28056.1,0.58642,0.36545,0.94971,0.88917,0.88093,0.91309,0.76421,0.90615,0.54849,1.22134,0.000308585,0.000308585,0.000308585
108,28315.1,0.57706,0.36127,0.94446,0.88905,0.88128,0.91288,0.76415,0.9058,0.5486,1.22179,0.000296298,0.000296298,0.000296298
109,28574.9,0.57596,0.35952,0.94471,0.88932,0.88127,0.91278,0.76436,0.90563,0.54864,1.22243,0.000284213,0.000284213,0.000284213
110,28836.2,0.57921,0.36179,0.94504,0.88922,0.8814,0.91267,0.76439,0.90532,0.54891,1.22274,0.000272335,0.000272335,0.000272335
111,29099.9,0.57436,0.35968,0.94395,0.88905,0.88097,0.91243,0.76509,0.9049,0.54899,1.22314,0.000260671,0.000260671,0.000260671
